0.0394712,-0.0104599,0.204323,-2.54752,-0.188657,-0.0146543
0.0397004,-0.0105773,0.205517,-2.5151,-0.20303,0.0524763
0.0397004,-0.0105773,0.205517,-2.5151,-0.20303,0.0524763
0.0397523,-0.0104228,0.205789,-2.56342,-0.227112,0.095217
0.0400596,-0.0103748,0.207042,-2.68857,-0.263259,-0.0422622
0.0422455,-0.0109068,0.219745,-3.14855,-0.38057,0.627803
0.0422455,-0.0109068,0.219745,-3.14855,-0.38057,0.627803
0.0397763,-0.0100352,0.205917,-2.61567,-0.252672,0.146567
0.0397507,-0.00997103,0.20578,-2.56579,-0.227381,0.0945755
0.0397499,-0.00974517,0.205776,-2.56697,-0.227516,0.0942538
0.039463,-0.00956159,0.20428,-2.55194,-0.189325,-0.0159953
0.0385483,-0.00925618,0.198949,-2.46328,-0.157755,0.172731
0.0385307,-0.00911688,0.198861,2.592,0.301718,-0.359284
0.0385419,-0.00895621,0.198913,2.56269,0.319098,-0.301267
0.0400494,-0.00896835,0.204779,-2.60845,-0.213803,0.0200814
0.0378242,-0.00836391,0.194025,-3.55657,-0.553042,0.649439
0.0400665,-0.00863522,0.204866,-2.61076,-0.21394,0.0243639
0.0400665,-0.00863522,0.204866,-2.61076,-0.21394,0.0243639
0.0376883,-0.00801497,0.193333,-3.48214,-0.51942,0.67734
0.0383366,-0.00805655,0.196967,2.62602,0.348825,-0.584684
0.0384874,-0.00790735,0.198641,2.66709,0.294074,-0.392189
0.0384864,-0.00768933,0.198636,2.666,0.293916,-0.39277
0.0443246,-0.00878895,0.229067,-3.02637,-0.254714,0.276839
0.0395083,-0.00787706,0.203619,2.81814,0.37884,-0.677537
0.0380254,-0.0074085,0.196239,-2.53828,-0.193101,0.057491
0.0400331,-0.00716887,0.204695,-2.61725,-0.215106,0.0168966
0.0376769,-0.00674087,0.193275,-3.48711,-0.519485,0.684426
0.0376769,-0.00674087,0.193275,-3.48711,-0.519485,0.684426
0.0397298,-0.00678159,0.203136,-2.71015,-0.227059,-0.0382845
0.0371908,-0.00621662,0.191048,-2.54556,-0.217687,0.0547004
0.0384854,-0.00613814,0.198614,3.66276,0.221041,-0.146887
0.0384719,-0.00602707,0.198544,-2.60413,-0.157398,0.099564
0.0383997,-0.00574313,0.198168,-2.5582,-0.134736,0.0580577
0.0368692,-0.00533772,0.19144,-2.5969,-0.227297,-0.0911244
0.0368692,-0.00533772,0.19144,-2.5969,-0.227297,-0.0911244
0.0371051,-0.00505432,0.192672,-2.52767,-0.219761,-0.0526665
0.0413075,-0.00555775,0.21549,2.93992,0.31413,-0.354266
0.0379866,-0.00482833,0.198493,3.65698,0.221953,-0.138686
0.0379856,-0.00461052,0.198487,3.65589,0.221944,-0.138055
0.0385973,-0.00441558,0.201999,-2.60292,-0.194472,0.0885107
0.0385973,-0.00441558,0.201999,-2.60292,-0.194472,0.0885107
0.0380812,-0.00414752,0.199582,-2.80512,-0.240844,-0.141602
0.0386857,-0.00387844,0.202762,-2.7212,-0.230402,-0.0504378
0.0417185,-0.00382948,0.218635,-2.90423,-0.272329,0.131116
0.0417185,-0.00382948,0.218635,-2.90423,-0.272329,0.131116
0.0387496,-0.00338558,0.203098,-2.79826,-0.260576,-0.0213174
0.0382877,-0.00296248,0.201003,-2.69913,-0.207205,0.0541359
0.0380953,-0.00272298,0.199658,-2.68015,-0.188508,-0.154223
0.0400032,-0.00248,0.209722,-3.34795,-0.400013,0.888833
0.0380982,-0.00212231,0.199672,-2.74399,-0.214989,-0.146257
0.0367794,-0.00184106,0.193377,-2.67296,-0.194587,-0.0654158
0.0380872,-0.00146498,0.199614,-2.74659,-0.215681,-0.147534
0.0380872,-0.00146498,0.199614,-2.74659,-0.215681,-0.147534
0.0367862,-0.00110488,0.194645,-2.59883,-0.185998,-0.0239098
0.0372343,-0.0009827,0.197056,2.64926,0.268608,-0.48566
0.0374615,-0.000800262,0.198228,-2.62948,-0.161351,0.0842187
0.0364452,-0.00056897,0.193446,3.58151,0.263188,0.0963819
0.0365056,-0.000571038,0.194066,-2.68782,-0.217242,-0.159934
0.0359545,-0.000298589,0.191769,-2.53559,-0.143665,0.00848783
0.0358211,-8.88436e-05,0.191052,-2.60932,-0.151893,-0.0169594
0.0351276,1.73107e-05,0.187666,-2.51021,-0.180805,0.0614025
0.0349928,0.000170899,0.186939,-2.54071,-0.168986,0.00903595
0.0365342,0.000549774,0.195168,-2.66179,-0.211898,0.000267293
0.0370339,0.00099324,0.198484,-2.68974,-0.186216,0.131192
0.0367278,0.00117707,0.196871,2.63656,0.2658,-0.487044
0.0370323,0.0014285,0.198476,-2.6919,-0.186424,0.130314
0.0353713,0.00158479,0.190777,-2.62748,-0.23644,-0.110006
0.0353713,0.00158479,0.190777,-2.62748,-0.23644,-0.110006
0.0350373,0.00178048,0.18929,-2.613,-0.214304,-0.0342413
0.0345192,0.00201443,0.186798,-2.54957,-0.171109,0.00377149
0.0358879,0.00209725,0.19482,3.57013,0.18406,0.0991616
0.0358853,0.00231073,0.194806,3.56917,0.184186,0.0996222
0.0359657,0.00253371,0.195551,-2.70977,-0.160209,-0.164496
0.0358827,0.00252418,0.194792,3.56822,0.184312,0.100081
0.0358626,0.00262952,0.194682,-2.70428,-0.140081,-0.0814268
0.0359597,0.00296211,0.195518,-2.71151,-0.160665,-0.165195
0.00719357,-0.00111408,0.187222,-2.65123,-0.203841,-0.248579
0.0362168,0.00306935,0.196993,2.63125,0.196726,-0.648452
0.0359538,0.00339037,0.195486,-2.71324,-0.161123,-0.165886
0.0362315,0.00368146,0.196694,-2.68394,-0.153504,-0.00130897
0.0364583,0.0035422,0.197935,-2.64933,-0.164984,0.0709065
0.0354649,0.00375788,0.192228,-2.60176,-0.168397,0.0345611
0.0353129,0.00409554,0.190777,-2.62855,-0.15578,-0.0264573
0.0358271,0.00422463,0.191983,-2.72725,-0.126865,-0.158776
0.0370116,0.00464225,0.198661,-2.76589,-0.201643,-0.0609384
0.0363354,0.00465851,0.194717,3.55836,0.184732,0.10112
0.0363354,0.00465851,0.194717,3.55836,0.184732,0.10112
0.0356867,0.00483189,0.190943,-2.63572,-0.156913,-0.0309969
0.0344145,0.00480466,0.183834,-2.60935,-0.148236,-0.114875
0.0346365,0.00514087,0.185026,-2.54828,-0.141135,-0.0806068
0.0346728,0.00523795,0.18491,-2.61958,-0.169163,-0.184394
0.0342564,0.00541442,0.182381,-2.72083,-0.217321,-0.311311
0.0348641,0.00545963,0.185625,3.51599,0.301727,0.310998
0.0340074,0.00559421,0.181651,-2.62837,-0.13644,-0.178354
0.0343871,0.00611017,0.183687,-2.61524,-0.149934,-0.119939
0.0354741,0.00658079,0.190093,-2.72347,-0.189722,-0.165213
0.034967,0.00678286,0.187074,-2.79244,-0.179501,-0.147301
0.034967,0.00678286,0.187074,-2.79244,-0.179501,-0.147301
0.0349414,0.00703554,0.186938,-2.73564,-0.155761,-0.155689
0.0343738,0.00731593,0.183615,-2.62073,-0.151167,-0.121644
0.0334202,0.00741985,0.178807,-2.58138,-0.156246,-0.136423
0.0351865,0.00822412,0.188926,2.54258,0.252347,-0.58754
0.0342578,0.00815783,0.184481,-2.71507,-0.113582,0.00992869
0.0342578,0.00815783,0.184481,-2.71507,-0.113582,0.00992869
0.0338717,0.00843008,0.182677,-2.64746,-0.081524,-0.177384
0.0331077,0.00829137,0.17857,3.69512,0.116047,0.108361
0.0330203,0.00845181,0.178456,-3.55887,-0.304738,0.931721
0.0334019,0.0087234,0.180442,-2.63638,-0.120802,-0.118344
0.0330239,0.00877098,0.178392,-2.65168,-0.108827,-0.176934
0.0330239,0.00877098,0.178392,-2.65168,-0.108827,-0.176934
0.0335925,0.00903495,0.181759,-2.68968,-0.161654,-0.169667
0.0335901,0.00923362,0.181746,-2.69053,-0.161887,-0.169949
0.0338853,0.00942943,0.183632,-2.70167,-0.123789,-0.241985
0.0340431,0.00962158,0.184889,2.56738,0.176495,-0.795807
0.0346813,0.0100247,0.188248,-2.81124,-0.143315,-0.244851
0.0346843,0.0099753,0.188265,-2.75573,-0.120142,-0.248066
0.0343085,0.0102085,0.186851,-2.74529,-0.0774951,-0.0725293
0.0325738,0.00993778,0.178267,-2.65623,-0.11095,-0.18101
0.032133,0.0100597,0.176129,-2.66374,-0.117914,-0.306487
0.0328658,0.0105023,0.18044,-2.70965,-0.112831,-0.310953
0.0329412,0.0107088,0.181448,-2.76579,-0.0744949,-0.306889
0.0329412,0.0107088,0.181448,-2.76579,-0.0744949,-0.306889
0.0328518,0.0110957,0.181263,-2.77149,-0.0556973,-0.228266
0.0320516,0.0111272,0.177738,-2.61784,-0.0938091,-0.198106
0.0333383,0.0120059,0.184551,-2.71063,-0.0870379,-0.315899
0.0331953,0.0118671,0.183166,-2.66739,-0.0278293,-0.18614
0.0326016,0.0119318,0.181089,-2.65444,-0.146302,-0.19409
0.0314505,0.0116651,0.174114,-2.58992,-0.0463975,-0.209339
0.0311349,0.0116414,0.17236,-2.64074,-0.0532395,-0.249231
0.0317975,0.0121321,0.176042,3.69206,0.082478,0.226863
0.0328341,0.012679,0.181165,-2.77756,-0.0576159,-0.230474
0.033359,0.0130664,0.183781,-2.64613,-0.0190998,-0.0582841
0.033359,0.0130664,0.183781,-2.64613,-0.0190998,-0.0582841
0.0324247,0.0128904,0.17717,3.74628,0.075217,0.189258
0.0338144,0.0136453,0.18415,-2.77405,-0.0692921,-0.152882
0.0332563,0.0136148,0.179066,-2.67903,-0.0562634,-0.179613
0.032666,0.0136503,0.174481,-2.63782,-0.063631,-0.188643
0.0346986,0.0148578,0.184161,-2.77975,-0.0692749,-0.150297
0.0332209,0.0144297,0.174652,3.62116,0.0876636,0.257466
0.0324346,0.0144388,0.170787,3.61568,0.123681,0.255275
0.0334928,0.0151539,0.174518,2.40759,0.164373,-0.659066
0.0330077,0.0154052,0.171461,2.32308,0.126675,-0.717276
142,150
